,id,gender,age,mask,class,path
300,301,1,0,0,0,/opt/ml/input/data/train/images/001037_male_Asian_18/mask4.jpg
301,302,1,0,1,6,/opt/ml/input/data/train/images/006140_male_Asian_19/incorrect_mask.png
302,303,1,0,0,0,/opt/ml/input/data/train/images/006140_male_Asian_19/mask1.png
303,304,1,0,0,0,/opt/ml/input/data/train/images/006140_male_Asian_19/mask2.png
304,305,1,0,0,0,/opt/ml/input/data/train/images/006140_male_Asian_19/mask4.png
305,306,1,0,0,0,/opt/ml/input/data/train/images/006140_male_Asian_19/mask5.png
306,307,1,0,0,0,/opt/ml/input/data/train/images/006140_male_Asian_19/mask3.png
307,308,1,0,2,12,/opt/ml/input/data/train/images/006140_male_Asian_19/normal.png
308,309,0,0,0,3,/opt/ml/input/data/train/images/001055_female_Asian_25/mask1.jpg
309,310,0,0,1,9,/opt/ml/input/data/train/images/001055_female_Asian_25/incorrect_mask.jpg
310,311,0,0,0,3,/opt/ml/input/data/train/images/001055_female_Asian_25/mask3.jpg
311,312,0,0,0,3,/opt/ml/input/data/train/images/001055_female_Asian_25/mask5.jpg
312,313,0,0,0,3,/opt/ml/input/data/train/images/001055_female_Asian_25/mask2.jpg
313,314,0,0,2,15,/opt/ml/input/data/train/images/001055_female_Asian_25/normal.jpg
314,315,0,0,0,3,/opt/ml/input/data/train/images/001055_female_Asian_25/mask4.jpg
315,316,1,0,0,0,/opt/ml/input/data/train/images/001970_male_Asian_21/mask1.jpg
316,317,1,0,1,6,/opt/ml/input/data/train/images/001970_male_Asian_21/incorrect_mask.jpg
317,318,1,0,0,0,/opt/ml/input/data/train/images/001970_male_Asian_21/mask3.jpg
318,319,1,0,0,0,/opt/ml/input/data/train/images/001970_male_Asian_21/mask5.jpg
319,320,1,0,0,0,/opt/ml/input/data/train/images/001970_male_Asian_21/mask2.jpg
320,321,1,0,2,12,/opt/ml/input/data/train/images/001970_male_Asian_21/normal.jpg
321,322,1,0,0,0,/opt/ml/input/data/train/images/001970_male_Asian_21/mask4.jpg
322,323,0,1,0,4,/opt/ml/input/data/train/images/003760_female_Asian_52/mask1.jpg
323,324,0,1,1,10,/opt/ml/input/data/train/images/003760_female_Asian_52/incorrect_mask.jpg
324,325,0,1,0,4,/opt/ml/input/data/train/images/003760_female_Asian_52/mask3.jpg
325,326,0,1,0,4,/opt/ml/input/data/train/images/003760_female_Asian_52/mask5.jpg
326,327,0,1,0,4,/opt/ml/input/data/train/images/003760_female_Asian_52/mask2.jpg
327,328,0,1,2,16,/opt/ml/input/data/train/images/003760_female_Asian_52/normal.jpg
328,329,0,1,0,4,/opt/ml/input/data/train/images/003760_female_Asian_52/mask4.jpg
329,330,1,0,0,0,/opt/ml/input/data/train/images/006225_male_Asian_19/mask1.jpg
330,331,1,0,1,6,/opt/ml/input/data/train/images/006225_male_Asian_19/incorrect_mask.jpg
331,332,1,0,0,0,/opt/ml/input/data/train/images/006225_male_Asian_19/mask3.jpg
332,333,1,0,0,0,/opt/ml/input/data/train/images/006225_male_Asian_19/mask5.jpg
333,334,1,0,0,0,/opt/ml/input/data/train/images/006225_male_Asian_19/mask2.jpg
334,335,1,0,2,12,/opt/ml/input/data/train/images/006225_male_Asian_19/normal.jpg
335,336,1,0,0,0,/opt/ml/input/data/train/images/006225_male_Asian_19/mask4.jpg
336,337,0,2,0,5,/opt/ml/input/data/train/images/004478_female_Asian_60/mask1.jpg
337,338,0,2,1,11,/opt/ml/input/data/train/images/004478_female_Asian_60/incorrect_mask.jpg
338,339,0,2,0,5,/opt/ml/input/data/train/images/004478_female_Asian_60/mask3.jpg
339,340,0,2,0,5,/opt/ml/input/data/train/images/004478_female_Asian_60/mask5.jpg
340,341,0,2,0,5,/opt/ml/input/data/train/images/004478_female_Asian_60/mask2.jpg
341,342,0,2,2,17,/opt/ml/input/data/train/images/004478_female_Asian_60/normal.jpg
342,343,0,2,0,5,/opt/ml/input/data/train/images/004478_female_Asian_60/mask4.jpg
343,344,0,1,0,4,/opt/ml/input/data/train/images/000652_female_Asian_58/mask1.jpg
344,345,0,1,1,10,/opt/ml/input/data/train/images/000652_female_Asian_58/incorrect_mask.jpg
345,346,0,1,0,4,/opt/ml/input/data/train/images/000652_female_Asian_58/mask3.jpg
346,347,0,1,0,4,/opt/ml/input/data/train/images/000652_female_Asian_58/mask5.jpg
347,348,0,1,0,4,/opt/ml/input/data/train/images/000652_female_Asian_58/mask2.jpg
348,349,0,1,2,16,/opt/ml/input/data/train/images/000652_female_Asian_58/normal.jpg
349,350,0,1,0,4,/opt/ml/input/data/train/images/000652_female_Asian_58/mask4.jpg
350,351,0,1,0,4,/opt/ml/input/data/train/images/001767_female_Asian_50/mask1.jpg
351,352,0,1,1,10,/opt/ml/input/data/train/images/001767_female_Asian_50/incorrect_mask.jpg
352,353,0,1,0,4,/opt/ml/input/data/train/images/001767_female_Asian_50/mask3.jpg
353,354,0,1,0,4,/opt/ml/input/data/train/images/001767_female_Asian_50/mask5.jpg
354,355,0,1,0,4,/opt/ml/input/data/train/images/001767_female_Asian_50/mask2.jpg
355,356,0,1,2,16,/opt/ml/input/data/train/images/001767_female_Asian_50/normal.jpg
356,357,0,1,0,4,/opt/ml/input/data/train/images/001767_female_Asian_50/mask4.jpg
357,358,0,0,0,3,/opt/ml/input/data/train/images/003131_female_Asian_20/mask1.jpg
358,359,0,0,1,9,/opt/ml/input/data/train/images/003131_female_Asian_20/incorrect_mask.jpg
359,360,0,0,0,3,/opt/ml/input/data/train/images/003131_female_Asian_20/mask3.jpg
360,361,0,0,0,3,/opt/ml/input/data/train/images/003131_female_Asian_20/mask5.jpg
361,362,0,0,0,3,/opt/ml/input/data/train/images/003131_female_Asian_20/mask2.jpg
362,363,0,0,2,15,/opt/ml/input/data/train/images/003131_female_Asian_20/normal.jpg
363,364,0,0,0,3,/opt/ml/input/data/train/images/003131_female_Asian_20/mask4.jpg
364,365,1,1,0,1,/opt/ml/input/data/train/images/003878_male_Asian_56/mask1.jpg
365,366,1,1,1,7,/opt/ml/input/data/train/images/003878_male_Asian_56/incorrect_mask.jpg
366,367,1,1,0,1,/opt/ml/input/data/train/images/003878_male_Asian_56/mask3.jpg
367,368,1,1,0,1,/opt/ml/input/data/train/images/003878_male_Asian_56/mask5.jpg
368,369,1,1,0,1,/opt/ml/input/data/train/images/003878_male_Asian_56/mask2.jpg
369,370,1,1,2,13,/opt/ml/input/data/train/images/003878_male_Asian_56/normal.jpg
370,371,1,1,0,1,/opt/ml/input/data/train/images/003878_male_Asian_56/mask4.jpg
371,372,1,1,0,1,/opt/ml/input/data/train/images/004079_male_Asian_53/mask1.jpg
372,373,1,1,1,7,/opt/ml/input/data/train/images/004079_male_Asian_53/incorrect_mask.jpg
373,374,1,1,0,1,/opt/ml/input/data/train/images/004079_male_Asian_53/mask3.jpg
374,375,1,1,0,1,/opt/ml/input/data/train/images/004079_male_Asian_53/mask5.jpg
375,376,1,1,0,1,/opt/ml/input/data/train/images/004079_male_Asian_53/mask2.jpg
376,377,1,1,2,13,/opt/ml/input/data/train/images/004079_male_Asian_53/normal.jpg
377,378,1,1,0,1,/opt/ml/input/data/train/images/004079_male_Asian_53/mask4.jpg
378,379,0,0,0,3,/opt/ml/input/data/train/images/004392_female_Asian_18/mask1.jpg
379,380,0,0,1,9,/opt/ml/input/data/train/images/004392_female_Asian_18/incorrect_mask.jpg
380,381,0,0,0,3,/opt/ml/input/data/train/images/004392_female_Asian_18/mask3.jpg
381,382,0,0,0,3,/opt/ml/input/data/train/images/004392_female_Asian_18/mask5.jpg
382,383,0,0,0,3,/opt/ml/input/data/train/images/004392_female_Asian_18/mask2.jpg
383,384,0,0,2,15,/opt/ml/input/data/train/images/004392_female_Asian_18/normal.jpg
384,385,0,0,0,3,/opt/ml/input/data/train/images/004392_female_Asian_18/mask4.jpg
385,386,0,0,0,3,/opt/ml/input/data/train/images/003167_female_Asian_19/mask1.jpg
386,387,0,0,1,9,/opt/ml/input/data/train/images/003167_female_Asian_19/incorrect_mask.jpg
387,388,0,0,0,3,/opt/ml/input/data/train/images/003167_female_Asian_19/mask3.jpg
388,389,0,0,0,3,/opt/ml/input/data/train/images/003167_female_Asian_19/mask5.jpg
389,390,0,0,0,3,/opt/ml/input/data/train/images/003167_female_Asian_19/mask2.jpg
390,391,0,0,2,15,/opt/ml/input/data/train/images/003167_female_Asian_19/normal.jpg
391,392,0,0,0,3,/opt/ml/input/data/train/images/003167_female_Asian_19/mask4.jpg
392,393,1,1,0,1,/opt/ml/input/data/train/images/003531_male_Asian_55/mask1.jpg
393,394,1,1,1,7,/opt/ml/input/data/train/images/003531_male_Asian_55/incorrect_mask.jpg
394,395,1,1,0,1,/opt/ml/input/data/train/images/003531_male_Asian_55/mask3.jpg
395,396,1,1,0,1,/opt/ml/input/data/train/images/003531_male_Asian_55/mask5.jpg
396,397,1,1,0,1,/opt/ml/input/data/train/images/003531_male_Asian_55/mask2.jpg
397,398,1,1,2,13,/opt/ml/input/data/train/images/003531_male_Asian_55/normal.jpg
398,399,1,1,0,1,/opt/ml/input/data/train/images/003531_male_Asian_55/mask4.jpg
399,400,0,0,0,3,/opt/ml/input/data/train/images/001787_female_Asian_26/mask1.jpg
400,401,0,0,1,9,/opt/ml/input/data/train/images/001787_female_Asian_26/incorrect_mask.jpg
401,402,0,0,0,3,/opt/ml/input/data/train/images/001787_female_Asian_26/mask3.jpg
402,403,0,0,0,3,/opt/ml/input/data/train/images/001787_female_Asian_26/mask5.jpg
403,404,0,0,0,3,/opt/ml/input/data/train/images/001787_female_Asian_26/mask2.jpg
404,405,0,0,2,15,/opt/ml/input/data/train/images/001787_female_Asian_26/normal.jpg
405,406,0,0,0,3,/opt/ml/input/data/train/images/001787_female_Asian_26/mask4.jpg
406,407,1,1,0,1,/opt/ml/input/data/train/images/004421_male_Asian_30/mask1.jpg
407,408,1,1,1,7,/opt/ml/input/data/train/images/004421_male_Asian_30/incorrect_mask.jpg
408,409,1,1,0,1,/opt/ml/input/data/train/images/004421_male_Asian_30/mask3.jpg
409,410,1,1,0,1,/opt/ml/input/data/train/images/004421_male_Asian_30/mask5.jpg
410,411,1,1,0,1,/opt/ml/input/data/train/images/004421_male_Asian_30/mask2.jpg
411,412,1,1,2,13,/opt/ml/input/data/train/images/004421_male_Asian_30/normal.jpg
412,413,1,1,0,1,/opt/ml/input/data/train/images/004421_male_Asian_30/mask4.jpg
413,414,0,0,2,15,/opt/ml/input/data/train/images/006528_female_Asian_20/normal.jpeg
414,415,0,0,0,3,/opt/ml/input/data/train/images/006528_female_Asian_20/mask3.jpeg
415,416,0,0,0,3,/opt/ml/input/data/train/images/006528_female_Asian_20/mask2.jpeg
416,417,0,0,0,3,/opt/ml/input/data/train/images/006528_female_Asian_20/mask4.jpeg
417,418,0,0,0,3,/opt/ml/input/data/train/images/006528_female_Asian_20/mask5.jpeg
418,419,0,0,1,9,/opt/ml/input/data/train/images/006528_female_Asian_20/incorrect_mask.jpeg
419,420,0,0,0,3,/opt/ml/input/data/train/images/006528_female_Asian_20/mask1.jpeg
420,421,1,1,0,1,/opt/ml/input/data/train/images/001747_male_Asian_49/mask1.jpg
421,422,1,1,1,7,/opt/ml/input/data/train/images/001747_male_Asian_49/incorrect_mask.jpg
422,423,1,1,0,1,/opt/ml/input/data/train/images/001747_male_Asian_49/mask3.jpg
423,424,1,1,0,1,/opt/ml/input/data/train/images/001747_male_Asian_49/mask5.jpg
424,425,1,1,0,1,/opt/ml/input/data/train/images/001747_male_Asian_49/mask2.jpg
425,426,1,1,2,13,/opt/ml/input/data/train/images/001747_male_Asian_49/normal.jpg
426,427,1,1,0,1,/opt/ml/input/data/train/images/001747_male_Asian_49/mask4.jpg
427,428,0,1,0,4,/opt/ml/input/data/train/images/003418_female_Asian_53/mask1.jpg
428,429,0,1,1,10,/opt/ml/input/data/train/images/003418_female_Asian_53/incorrect_mask.jpg
429,430,0,1,0,4,/opt/ml/input/data/train/images/003418_female_Asian_53/mask3.jpg
430,431,0,1,0,4,/opt/ml/input/data/train/images/003418_female_Asian_53/mask5.jpg
431,432,0,1,0,4,/opt/ml/input/data/train/images/003418_female_Asian_53/mask2.jpg
432,433,0,1,2,16,/opt/ml/input/data/train/images/003418_female_Asian_53/normal.jpg
433,434,0,1,0,4,/opt/ml/input/data/train/images/003418_female_Asian_53/mask4.jpg
434,435,0,1,0,4,/opt/ml/input/data/train/images/001626_female_Asian_58/mask1.jpg
435,436,0,1,1,10,/opt/ml/input/data/train/images/001626_female_Asian_58/incorrect_mask.jpg
436,437,0,1,0,4,/opt/ml/input/data/train/images/001626_female_Asian_58/mask3.jpg
437,438,0,1,0,4,/opt/ml/input/data/train/images/001626_female_Asian_58/mask5.jpg
438,439,0,1,0,4,/opt/ml/input/data/train/images/001626_female_Asian_58/mask2.jpg
439,440,0,1,2,16,/opt/ml/input/data/train/images/001626_female_Asian_58/normal.jpg
440,441,0,1,0,4,/opt/ml/input/data/train/images/001626_female_Asian_58/mask4.jpg
441,442,1,1,0,1,/opt/ml/input/data/train/images/000249_male_Asian_53/mask1.jpg
442,443,1,1,1,7,/opt/ml/input/data/train/images/000249_male_Asian_53/incorrect_mask.jpg
443,444,1,1,0,1,/opt/ml/input/data/train/images/000249_male_Asian_53/mask3.jpg
444,445,1,1,0,1,/opt/ml/input/data/train/images/000249_male_Asian_53/mask5.jpg
445,446,1,1,0,1,/opt/ml/input/data/train/images/000249_male_Asian_53/mask2.jpg
446,447,1,1,2,13,/opt/ml/input/data/train/images/000249_male_Asian_53/normal.jpg
447,448,1,1,0,1,/opt/ml/input/data/train/images/000249_male_Asian_53/mask4.jpg
448,449,1,0,0,0,/opt/ml/input/data/train/images/006104_male_Asian_18/mask1.jpg
449,450,1,0,1,6,/opt/ml/input/data/train/images/006104_male_Asian_18/incorrect_mask.jpg
450,451,1,0,0,0,/opt/ml/input/data/train/images/006104_male_Asian_18/mask3.jpg
451,452,1,0,0,0,/opt/ml/input/data/train/images/006104_male_Asian_18/mask5.jpg
452,453,1,0,0,0,/opt/ml/input/data/train/images/006104_male_Asian_18/mask2.jpg
453,454,1,0,2,12,/opt/ml/input/data/train/images/006104_male_Asian_18/normal.jpg
454,455,1,0,0,0,/opt/ml/input/data/train/images/006104_male_Asian_18/mask4.jpg
455,456,1,0,0,0,/opt/ml/input/data/train/images/006081_male_Asian_19/mask1.jpg
456,457,1,0,1,6,/opt/ml/input/data/train/images/006081_male_Asian_19/incorrect_mask.jpg
457,458,1,0,0,0,/opt/ml/input/data/train/images/006081_male_Asian_19/mask3.jpg
458,459,1,0,0,0,/opt/ml/input/data/train/images/006081_male_Asian_19/mask5.jpg
459,460,1,0,0,0,/opt/ml/input/data/train/images/006081_male_Asian_19/mask2.jpg
460,461,1,0,2,12,/opt/ml/input/data/train/images/006081_male_Asian_19/normal.jpg
461,462,1,0,0,0,/opt/ml/input/data/train/images/006081_male_Asian_19/mask4.jpg
462,463,1,1,0,1,/opt/ml/input/data/train/images/001758_male_Asian_55/mask1.jpg
463,464,1,1,1,7,/opt/ml/input/data/train/images/001758_male_Asian_55/incorrect_mask.jpg
464,465,1,1,0,1,/opt/ml/input/data/train/images/001758_male_Asian_55/mask3.jpg
465,466,1,1,0,1,/opt/ml/input/data/train/images/001758_male_Asian_55/mask5.jpg
466,467,1,1,0,1,/opt/ml/input/data/train/images/001758_male_Asian_55/mask2.jpg
467,468,1,1,2,13,/opt/ml/input/data/train/images/001758_male_Asian_55/normal.jpg
468,469,1,1,0,1,/opt/ml/input/data/train/images/001758_male_Asian_55/mask4.jpg
469,470,0,0,0,3,/opt/ml/input/data/train/images/003074_female_Asian_19/mask1.jpg
470,471,0,0,1,9,/opt/ml/input/data/train/images/003074_female_Asian_19/incorrect_mask.jpg
471,472,0,0,0,3,/opt/ml/input/data/train/images/003074_female_Asian_19/mask3.jpg
472,473,0,0,0,3,/opt/ml/input/data/train/images/003074_female_Asian_19/mask5.jpg
473,474,0,0,0,3,/opt/ml/input/data/train/images/003074_female_Asian_19/mask2.jpg
474,475,0,0,2,15,/opt/ml/input/data/train/images/003074_female_Asian_19/normal.jpg
475,476,0,0,0,3,/opt/ml/input/data/train/images/003074_female_Asian_19/mask4.jpg
476,477,1,1,0,1,/opt/ml/input/data/train/images/005441_male_Asian_50/mask1.jpg
477,478,1,1,1,7,/opt/ml/input/data/train/images/005441_male_Asian_50/incorrect_mask.jpg
478,479,1,1,0,1,/opt/ml/input/data/train/images/005441_male_Asian_50/mask3.jpg
479,480,1,1,0,1,/opt/ml/input/data/train/images/005441_male_Asian_50/mask5.jpg
480,481,1,1,0,1,/opt/ml/input/data/train/images/005441_male_Asian_50/mask2.jpg
481,482,1,1,2,13,/opt/ml/input/data/train/images/005441_male_Asian_50/normal.jpg
482,483,1,1,0,1,/opt/ml/input/data/train/images/005441_male_Asian_50/mask4.jpg
483,484,0,0,0,3,/opt/ml/input/data/train/images/003276_female_Asian_19/mask1.jpg
484,485,0,0,1,9,/opt/ml/input/data/train/images/003276_female_Asian_19/incorrect_mask.jpg
485,486,0,0,0,3,/opt/ml/input/data/train/images/003276_female_Asian_19/mask3.jpg
486,487,0,0,0,3,/opt/ml/input/data/train/images/003276_female_Asian_19/mask5.jpg
487,488,0,0,0,3,/opt/ml/input/data/train/images/003276_female_Asian_19/mask2.jpg
488,489,0,0,2,15,/opt/ml/input/data/train/images/003276_female_Asian_19/normal.jpg
489,490,0,0,0,3,/opt/ml/input/data/train/images/003276_female_Asian_19/mask4.jpg
490,491,1,1,0,1,/opt/ml/input/data/train/images/001496_male_Asian_55/mask1.jpg
491,492,1,1,1,7,/opt/ml/input/data/train/images/001496_male_Asian_55/incorrect_mask.jpg
492,493,1,1,0,1,/opt/ml/input/data/train/images/001496_male_Asian_55/mask3.jpg
493,494,1,1,0,1,/opt/ml/input/data/train/images/001496_male_Asian_55/mask5.jpg
494,495,1,1,0,1,/opt/ml/input/data/train/images/001496_male_Asian_55/mask2.jpg
495,496,1,1,2,13,/opt/ml/input/data/train/images/001496_male_Asian_55/normal.jpg
496,497,1,1,0,1,/opt/ml/input/data/train/images/001496_male_Asian_55/mask4.jpg
497,498,0,1,0,4,/opt/ml/input/data/train/images/003417_female_Asian_51/mask1.jpg
498,499,0,1,1,10,/opt/ml/input/data/train/images/003417_female_Asian_51/incorrect_mask.jpg
499,500,0,1,0,4,/opt/ml/input/data/train/images/003417_female_Asian_51/mask3.jpg
500,501,0,1,0,4,/opt/ml/input/data/train/images/003417_female_Asian_51/mask5.jpg
501,502,0,1,0,4,/opt/ml/input/data/train/images/003417_female_Asian_51/mask2.jpg
502,503,0,1,2,16,/opt/ml/input/data/train/images/003417_female_Asian_51/normal.jpg
503,504,0,1,0,4,/opt/ml/input/data/train/images/003417_female_Asian_51/mask4.jpg
504,505,0,0,0,3,/opt/ml/input/data/train/images/003090_female_Asian_19/mask1.jpg
505,506,0,0,1,9,/opt/ml/input/data/train/images/003090_female_Asian_19/incorrect_mask.jpg
506,507,0,0,0,3,/opt/ml/input/data/train/images/003090_female_Asian_19/mask3.jpg
507,508,0,0,0,3,/opt/ml/input/data/train/images/003090_female_Asian_19/mask5.jpg
508,509,0,0,0,3,/opt/ml/input/data/train/images/003090_female_Asian_19/mask2.jpg
509,510,0,0,2,15,/opt/ml/input/data/train/images/003090_female_Asian_19/normal.jpg
510,511,0,0,0,3,/opt/ml/input/data/train/images/003090_female_Asian_19/mask4.jpg
511,512,1,1,0,1,/opt/ml/input/data/train/images/003942_male_Asian_59/mask1.jpg
512,513,1,1,1,7,/opt/ml/input/data/train/images/003942_male_Asian_59/incorrect_mask.jpg
513,514,1,1,0,1,/opt/ml/input/data/train/images/003942_male_Asian_59/mask3.jpg
514,515,1,1,0,1,/opt/ml/input/data/train/images/003942_male_Asian_59/mask5.jpg
515,516,1,1,0,1,/opt/ml/input/data/train/images/003942_male_Asian_59/mask2.jpg
516,517,1,1,2,13,/opt/ml/input/data/train/images/003942_male_Asian_59/normal.jpg
517,518,1,1,0,1,/opt/ml/input/data/train/images/003942_male_Asian_59/mask4.jpg
518,519,0,1,0,4,/opt/ml/input/data/train/images/005428_female_Asian_48/mask1.jpg
519,520,0,1,1,10,/opt/ml/input/data/train/images/005428_female_Asian_48/incorrect_mask.jpg
520,521,0,1,0,4,/opt/ml/input/data/train/images/005428_female_Asian_48/mask3.jpg
521,522,0,1,0,4,/opt/ml/input/data/train/images/005428_female_Asian_48/mask5.jpg
522,523,0,1,0,4,/opt/ml/input/data/train/images/005428_female_Asian_48/mask2.jpg
523,524,0,1,2,16,/opt/ml/input/data/train/images/005428_female_Asian_48/normal.jpg
524,525,0,1,0,4,/opt/ml/input/data/train/images/005428_female_Asian_48/mask4.jpg
525,526,0,1,0,4,/opt/ml/input/data/train/images/001158_female_Asian_56/mask1.jpg
526,527,0,1,1,10,/opt/ml/input/data/train/images/001158_female_Asian_56/incorrect_mask.jpg
527,528,0,1,0,4,/opt/ml/input/data/train/images/001158_female_Asian_56/mask3.jpg
528,529,0,1,0,4,/opt/ml/input/data/train/images/001158_female_Asian_56/mask5.jpg
529,530,0,1,0,4,/opt/ml/input/data/train/images/001158_female_Asian_56/mask2.jpg
530,531,0,1,2,16,/opt/ml/input/data/train/images/001158_female_Asian_56/normal.jpg
531,532,0,1,0,4,/opt/ml/input/data/train/images/001158_female_Asian_56/mask4.jpg
532,533,0,0,0,3,/opt/ml/input/data/train/images/001836_female_Asian_24/mask1.jpg
533,534,0,0,1,9,/opt/ml/input/data/train/images/001836_female_Asian_24/incorrect_mask.jpg
534,535,0,0,0,3,/opt/ml/input/data/train/images/001836_female_Asian_24/mask3.jpg
535,536,0,0,0,3,/opt/ml/input/data/train/images/001836_female_Asian_24/mask5.jpg
536,537,0,0,0,3,/opt/ml/input/data/train/images/001836_female_Asian_24/mask2.jpg
537,538,0,0,2,15,/opt/ml/input/data/train/images/001836_female_Asian_24/normal.jpg
538,539,0,0,0,3,/opt/ml/input/data/train/images/001836_female_Asian_24/mask4.jpg
539,540,0,1,0,4,/opt/ml/input/data/train/images/001504_female_Asian_56/mask1.jpg
540,541,0,1,1,10,/opt/ml/input/data/train/images/001504_female_Asian_56/incorrect_mask.jpg
541,542,0,1,0,4,/opt/ml/input/data/train/images/001504_female_Asian_56/mask3.jpg
542,543,0,1,0,4,/opt/ml/input/data/train/images/001504_female_Asian_56/mask5.jpg
543,544,0,1,0,4,/opt/ml/input/data/train/images/001504_female_Asian_56/mask2.jpg
544,545,0,1,2,16,/opt/ml/input/data/train/images/001504_female_Asian_56/normal.jpg
545,546,0,1,0,4,/opt/ml/input/data/train/images/001504_female_Asian_56/mask4.jpg
546,547,0,1,0,4,/opt/ml/input/data/train/images/004420_female_Asian_32/mask1.jpg
547,548,0,1,1,10,/opt/ml/input/data/train/images/004420_female_Asian_32/incorrect_mask.jpg
548,549,0,1,0,4,/opt/ml/input/data/train/images/004420_female_Asian_32/mask3.jpg
549,550,0,1,0,4,/opt/ml/input/data/train/images/004420_female_Asian_32/mask5.jpg
550,551,0,1,0,4,/opt/ml/input/data/train/images/004420_female_Asian_32/mask2.jpg
551,552,0,1,2,16,/opt/ml/input/data/train/images/004420_female_Asian_32/normal.jpg
